id,user,uid,version,changeset,timestamp 
249742880,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:44Z
249742881,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:44Z
249742882,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:44Z
249742883,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:44Z
249742884,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:44Z
249742885,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:44Z
249742886,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:44Z
249742887,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:44Z
249742888,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742889,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742890,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742891,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742892,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742893,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742894,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742895,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742896,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742897,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742898,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:46Z
249742899,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:46Z
249742900,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:46Z
249742901,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:46Z
249742902,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:46Z
249742904,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:46Z
249742905,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:46Z
249742906,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:46Z
249742907,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:47Z
249742908,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:47Z
249742909,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:47Z
249742910,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:47Z
249742911,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:47Z
249742912,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:47Z
249742913,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:47Z
249742914,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:47Z
249742915,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:47Z
249742916,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:48Z
249742917,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:48Z
249742918,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:48Z
249742919,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:48Z
249742920,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:48Z
249742921,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:48Z
249742922,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:48Z
249742923,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:48Z
249742924,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:48Z
249742925,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:49Z
249742926,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:49Z
249742927,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:49Z
249742928,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:49Z
249742929,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:49Z
249742930,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742931,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742932,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742933,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742934,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742935,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742936,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742937,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742938,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742939,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742940,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:51Z
249742941,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:51Z
249742942,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:51Z
249742943,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:51Z
249742944,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:51Z
249742945,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:51Z
249742946,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:51Z
249742947,ingalls,305985,2,20278009,2014-01-30T06:43:17Z
249742948,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:51Z
249742949,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:51Z
249742950,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:52Z
249742951,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:52Z
249742955,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:52Z
249742958,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:52Z
249742962,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:52Z
249742963,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:52Z
249742964,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:52Z
249742965,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:52Z
249742966,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:53Z
249742967,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:53Z
249742968,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:53Z
249742969,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:53Z
249742970,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:53Z
249742971,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:53Z
249742972,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:53Z
249742973,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:53Z
249742974,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:54Z
249742975,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:54Z
249742976,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:54Z
249742977,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:54Z
249742978,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:54Z
249742979,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:54Z
249742980,ingalls,305985,2,20278009,2014-01-30T06:46:11Z
249742981,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:55Z
249742982,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:55Z
249742983,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:55Z
249742984,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:55Z
249742985,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:55Z
249742986,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:55Z
249742987,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:55Z
249742988,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:55Z
249742989,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249742990,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249742991,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249742992,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249742993,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249742994,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249742995,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249742996,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249742997,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249742998,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249742999,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:57Z
249743000,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:57Z
249743001,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:57Z
249743002,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:57Z
249743003,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:57Z
249743004,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:57Z
249743005,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:57Z
249743006,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:57Z
249743007,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:58Z
249743008,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:58Z
249743010,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:58Z
249743012,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:58Z
249743013,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:58Z
249743014,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:58Z
249743015,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:58Z
249743016,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:58Z
249743017,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:58Z
249743019,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:59Z
249743020,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:59Z
249743021,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:59Z
249743022,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:59Z
249743023,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:59Z
249743024,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:59Z
249743025,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:59Z
249743026,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:59Z
249743027,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:00Z
249743028,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:00Z
249743029,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:00Z
249743030,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:00Z
249743031,ingalls,305985,2,20456020,2014-02-08T22:29:38Z
249743032,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:00Z
249743033,ingalls,305985,2,20456020,2014-02-08T22:29:46Z
249743034,ingalls,305985,2,20456020,2014-02-08T22:30:06Z
249743035,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:01Z
249743036,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:01Z
249743037,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:01Z
249743038,ingalls,305985,2,20456020,2014-02-08T22:30:38Z
249743039,ingalls,305985,2,20456020,2014-02-08T22:30:39Z
249743040,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:01Z
249743041,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:01Z
249743042,ingalls,305985,2,20456020,2014-02-08T22:30:23Z
249743043,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:01Z
249743044,ingalls,305985,2,19475193,2013-12-16T02:15:10Z
249743045,ingalls,305985,2,19475193,2013-12-16T02:15:15Z
249743046,ingalls,305985,2,19624818,2013-12-25T01:45:17Z
249743047,ingalls,305985,2,19624818,2013-12-25T01:45:19Z
249743048,ingalls,305985,2,19624818,2013-12-25T01:45:18Z
249743049,ingalls,305985,2,19624818,2013-12-25T01:45:19Z
249743050,ingalls,305985,2,19624818,2013-12-25T01:45:11Z
249743051,ingalls,305985,2,19475193,2013-12-16T02:15:16Z
249743052,ingalls,305985,2,19475193,2013-12-16T02:15:12Z
249743053,ingalls,305985,2,19475166,2013-12-16T02:09:41Z
249743054,ingalls,305985,2,19475166,2013-12-16T02:09:37Z
249743055,ingalls,305985,2,19475166,2013-12-16T02:09:47Z
249743056,ingalls,305985,2,20456020,2014-02-08T22:30:11Z
249743057,ingalls,305985,2,19624818,2013-12-25T01:45:20Z
249743058,ingalls,305985,2,19475166,2013-12-16T02:09:41Z
249743059,ingalls,305985,2,19475193,2013-12-16T02:15:09Z
249743060,ingalls,305985,2,19624818,2013-12-25T01:45:16Z
249743061,ingalls,305985,2,19624818,2013-12-25T01:45:19Z
249743062,ingalls,305985,2,19624818,2013-12-25T01:45:21Z
249743063,ingalls,305985,2,19624818,2013-12-25T01:45:12Z
249743064,ingalls,305985,2,19475193,2013-12-16T02:15:16Z
249743065,ingalls,305985,2,19624818,2013-12-25T01:45:13Z
249743066,ingalls,305985,2,19475193,2013-12-16T02:15:13Z
249743067,ingalls,305985,2,19475166,2013-12-16T02:09:42Z
249743068,ingalls,305985,2,19624818,2013-12-25T01:45:20Z
249743069,ingalls,305985,2,19475166,2013-12-16T02:09:45Z
249743070,ingalls,305985,2,19624818,2013-12-25T01:45:14Z
249743071,ingalls,305985,2,19624818,2013-12-25T01:45:16Z
249743072,ingalls,305985,2,19475166,2013-12-16T02:09:44Z
249743073,ingalls,305985,2,19475166,2013-12-16T02:09:41Z
249743074,ingalls,305985,2,19475193,2013-12-16T02:15:10Z
249743075,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:04Z
249743076,ingalls,305985,2,19475193,2013-12-16T02:15:12Z
249743077,ingalls,305985,2,19624818,2013-12-25T01:45:12Z
249743078,ingalls,305985,2,19475166,2013-12-16T02:09:49Z
249743079,ingalls,305985,2,19475166,2013-12-16T02:09:47Z
249743080,ingalls,305985,2,19475193,2013-12-16T02:15:15Z
249743081,ingalls,305985,2,19475166,2013-12-16T02:09:45Z
249743082,ingalls,305985,2,19624818,2013-12-25T01:45:19Z
249743083,ingalls,305985,2,19475166,2013-12-16T02:09:40Z
249743084,ingalls,305985,2,19475166,2013-12-16T02:09:46Z
249743087,ingalls,305985,2,19475166,2013-12-16T02:09:38Z
249743089,ingalls,305985,2,19475166,2013-12-16T02:09:46Z
249743090,ingalls,305985,2,19475193,2013-12-16T02:15:13Z
249743091,ingalls,305985,2,19624818,2013-12-25T01:45:12Z
249743092,ingalls,305985,2,19624818,2013-12-25T01:45:14Z
249743093,ingalls,305985,2,19475193,2013-12-16T02:15:13Z
249743094,ingalls,305985,2,19624818,2013-12-25T01:45:19Z
249743095,ingalls,305985,2,19475166,2013-12-16T02:09:39Z
249743096,ingalls,305985,2,19624818,2013-12-25T01:45:19Z
249743097,ingalls,305985,2,19475166,2013-12-16T02:09:49Z
249743098,ingalls,305985,2,19475193,2013-12-16T02:15:14Z
249743099,ingalls,305985,2,19624818,2013-12-25T01:45:15Z
249743100,ingalls,305985,2,19475193,2013-12-16T02:15:10Z
249743101,ingalls,305985,2,19475193,2013-12-16T02:15:15Z
249743102,ingalls,305985,2,19624818,2013-12-25T01:45:11Z
249743103,ingalls,305985,2,19475166,2013-12-16T02:09:43Z
249743104,ingalls,305985,2,19475193,2013-12-16T02:15:09Z
249743105,ingalls,305985,2,19624818,2013-12-25T01:45:15Z
249743106,ingalls,305985,2,19624818,2013-12-25T01:45:17Z
249743107,ingalls,305985,2,19475193,2013-12-16T02:15:12Z
249743108,ingalls,305985,2,19624818,2013-12-25T01:45:21Z
249743109,ingalls,305985,2,19624818,2013-12-25T01:45:13Z
249743110,ingalls,305985,2,19475193,2013-12-16T02:15:12Z
249743111,ingalls,305985,2,19475193,2013-12-16T02:15:11Z
249743112,ingalls,305985,2,19624818,2013-12-25T01:45:16Z
249743113,ingalls,305985,2,19624818,2013-12-25T01:45:18Z
249743114,ingalls,305985,2,19624818,2013-12-25T01:45:20Z
249743115,ingalls,305985,2,19475193,2013-12-16T02:15:14Z
249743116,ingalls,305985,2,19624818,2013-12-25T01:45:14Z
249743117,ingalls,305985,2,19624818,2013-12-25T01:45:16Z
249743118,ingalls,305985,2,19475166,2013-12-16T02:09:47Z
249743119,ingalls,305985,2,19624818,2013-12-25T01:45:20Z
249743120,ingalls,305985,2,19475166,2013-12-16T02:09:43Z
249743121,ingalls,305985,2,19475166,2013-12-16T02:09:40Z
249743122,ingalls,305985,2,19624818,2013-12-25T01:45:21Z
249743124,ingalls,305985,2,19624818,2013-12-25T01:45:15Z
249743125,ingalls,305985,2,19475166,2013-12-16T02:09:38Z
249743126,ingalls,305985,2,19475193,2013-12-16T02:15:15Z
249743127,ingalls,305985,2,19475166,2013-12-16T02:09:45Z
249743128,ingalls,305985,2,19624818,2013-12-25T01:45:20Z
249743129,ingalls,305985,2,19475166,2013-12-16T02:09:44Z
249743130,ingalls,305985,2,19624818,2013-12-25T01:45:14Z
249743131,ingalls,305985,2,19475166,2013-12-16T02:09:39Z
249743132,ingalls,305985,2,19624818,2013-12-25T01:45:18Z
249743133,ingalls,305985,2,19475193,2013-12-16T02:15:12Z
249743134,ingalls,305985,2,19624818,2013-12-25T01:45:12Z
249743135,ingalls,305985,2,19624818,2013-12-25T01:45:14Z
249743136,ingalls,305985,2,19624818,2013-12-25T01:45:20Z
249743137,ingalls,305985,2,19475193,2013-12-16T02:15:10Z
249743138,ingalls,305985,2,19475166,2013-12-16T02:09:47Z
249743139,ingalls,305985,2,20456020,2014-02-08T22:30:08Z
249743140,ingalls,305985,2,19624818,2013-12-25T01:45:19Z
249743141,ingalls,305985,2,19624818,2013-12-25T01:45:21Z
249743142,ingalls,305985,2,19475193,2013-12-16T02:15:14Z
249743143,ingalls,305985,2,19624818,2013-12-25T01:45:15Z
249743144,ingalls,305985,2,19624818,2013-12-25T01:45:13Z
249743145,ingalls,305985,2,19475193,2013-12-16T02:15:12Z
249743146,ingalls,305985,2,19624818,2013-12-25T01:45:18Z
249743147,ingalls,305985,2,19475166,2013-12-16T02:09:49Z
249743148,ingalls,305985,2,19475166,2013-12-16T02:09:43Z
249743149,ingalls,305985,2,19475166,2013-12-16T02:09:40Z
249743150,ingalls,305985,2,19475193,2013-12-16T02:15:16Z
249743151,ingalls,305985,2,19475166,2013-12-16T02:09:47Z
249743152,ingalls,305985,2,19475166,2013-12-16T02:09:46Z
249743153,ingalls,305985,2,19475193,2013-12-16T02:15:12Z
249743154,ingalls,305985,2,19475193,2013-12-16T02:15:11Z
249743155,ingalls,305985,2,19475193,2013-12-16T02:15:09Z
249743156,ingalls,305985,2,19624818,2013-12-25T01:45:12Z
249743157,ingalls,305985,2,19475193,2013-12-16T02:15:11Z
249743158,ingalls,305985,2,19475193,2013-12-16T02:15:10Z
249743159,ingalls,305985,2,19475166,2013-12-16T02:09:48Z
249743160,ingalls,305985,2,19624818,2013-12-25T01:45:18Z
249743161,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:10Z
249743162,ingalls,305985,2,19475193,2013-12-16T02:15:13Z
249743163,ingalls,305985,2,19624818,2013-12-25T01:45:13Z
249743164,ingalls,305985,2,19475166,2013-12-16T02:09:47Z
249743165,ingalls,305985,2,19475193,2013-12-16T02:15:13Z
249743166,ingalls,305985,2,19624818,2013-12-25T01:45:20Z
249743167,ingalls,305985,2,19624818,2013-12-25T01:45:12Z
249743168,ingalls,305985,2,19475166,2013-12-16T02:09:45Z
249743169,ingalls,305985,2,19475193,2013-12-16T02:15:12Z
249743170,ingalls,305985,2,19475166,2013-12-16T02:09:39Z
249743171,ingalls,305985,2,19475166,2013-12-16T02:09:49Z
249743172,ingalls,305985,2,19624818,2013-12-25T01:45:16Z
249743173,ingalls,305985,2,19475193,2013-12-16T02:15:11Z
249743174,ingalls,305985,2,19475193,2013-12-16T02:15:09Z
249743175,ingalls,305985,2,19624818,2013-12-25T01:45:11Z
249743176,ingalls,305985,2,19475166,2013-12-16T02:09:48Z
249743177,ingalls,305985,2,19624818,2013-12-25T01:45:12Z
249743178,ingalls,305985,2,19624818,2013-12-25T01:45:15Z
249743179,ingalls,305985,2,19475166,2013-12-16T02:09:41Z
249743180,ingalls,305985,2,19624818,2013-12-25T01:45:19Z
249743181,ingalls,305985,2,19624818,2013-12-25T01:45:21Z
249743182,ingalls,305985,2,19624818,2013-12-25T01:45:12Z
249743183,ingalls,305985,2,19624818,2013-12-25T01:45:15Z
249743184,ingalls,305985,2,19475193,2013-12-16T02:15:16Z
249743185,ingalls,305985,2,19624818,2013-12-25T01:45:13Z
249743186,ingalls,305985,2,19475193,2013-12-16T02:15:13Z
249743187,ingalls,305985,2,19624818,2013-12-25T01:45:18Z
249743188,ingalls,305985,2,19475193,2013-12-16T02:15:15Z
249743189,ingalls,305985,2,19475193,2013-12-16T02:15:13Z
249743190,ingalls,305985,2,19624818,2013-12-25T01:45:13Z
249743191,ingalls,305985,2,19475166,2013-12-16T02:09:40Z
249743192,ingalls,305985,2,19475193,2013-12-16T02:15:11Z
249743193,ingalls,305985,2,19475166,2013-12-16T02:09:49Z
249743194,ingalls,305985,2,19475166,2013-12-16T02:09:51Z
249743195,ingalls,305985,2,19624818,2013-12-25T01:45:22Z
249743197,ingalls,305985,2,19475166,2013-12-16T02:09:51Z
249743198,ingalls,305985,2,19475166,2013-12-16T02:09:51Z
249743199,ingalls,305985,2,19624818,2013-12-25T01:45:22Z
249743200,ingalls,305985,2,19475193,2013-12-16T02:15:17Z
249743202,ingalls,305985,2,19475166,2013-12-16T02:09:50Z
249743203,ingalls,305985,2,19475193,2013-12-16T02:15:16Z
249743204,ingalls,305985,2,19475166,2013-12-16T02:09:51Z
249743206,ingalls,305985,2,19475166,2013-12-16T02:09:50Z
249743207,ingalls,305985,2,19475166,2013-12-16T02:09:49Z
249743208,ingalls,305985,2,19475166,2013-12-16T02:09:49Z
249743210,ingalls,305985,2,19624818,2013-12-25T01:45:21Z
249743211,ingalls,305985,2,19624818,2013-12-25T01:45:22Z
249743212,ingalls,305985,2,19624818,2013-12-25T01:45:22Z
249743214,ingalls,305985,2,19475166,2013-12-16T02:09:51Z
249743215,ingalls,305985,2,19475193,2013-12-16T02:15:17Z
249743217,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:14Z
249743218,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:14Z
249743219,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:14Z
249743220,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:14Z
249743221,ingalls,305985,2,20456020,2014-02-08T22:31:25Z
249743223,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:15Z
249743224,ingalls,305985,2,19475193,2013-12-16T02:15:17Z
249743225,ingalls,305985,2,19475166,2013-12-16T02:09:52Z
249743227,ingalls,305985,2,19475193,2013-12-16T02:15:18Z
249743228,ingalls,305985,2,19624818,2013-12-25T01:45:23Z
249743229,ingalls,305985,2,19475193,2013-12-16T02:15:17Z
249743231,ingalls,305985,2,19475193,2013-12-16T02:15:18Z
249743232,ingalls,305985,2,19475193,2013-12-16T02:15:18Z
249743234,ingalls,305985,2,19475193,2013-12-16T02:15:18Z
249743235,ingalls,305985,2,19624818,2013-12-25T01:45:22Z
249743237,ingalls,305985,2,19475193,2013-12-16T02:15:18Z
249743240,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:16Z
249743241,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:16Z
249743243,ingalls,305985,2,20456020,2014-02-08T22:29:45Z
249743244,ingalls,305985,2,20456020,2014-02-08T22:30:20Z
249743246,ingalls,305985,2,19475166,2013-12-16T02:09:52Z
249744265,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:10Z
249744266,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:10Z
249744268,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:10Z
249744270,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:10Z
249744273,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:10Z
249744275,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:10Z
249744276,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:11Z
249744278,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:11Z
249744281,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:11Z
249744282,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:11Z
249744285,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:11Z
249744289,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:11Z
249744290,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:11Z
249744293,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:12Z
249744295,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:12Z
249744297,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:12Z
249744298,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:12Z
249744300,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:12Z
249744302,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:12Z
249744305,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:12Z
249744306,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:12Z
249744309,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:13Z
249744311,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:13Z
249744312,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:13Z
249744315,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:13Z
249744317,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:13Z
249744319,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:13Z
249744321,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:13Z
249744323,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:13Z
249744325,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:13Z
249744328,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:14Z
249744330,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:14Z
249744332,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:14Z
249744334,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:14Z
249744336,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:14Z
249744338,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:14Z
249744340,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:14Z
249744344,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:15Z
249744346,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:15Z
249744348,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:15Z
